date_post,date_extraction,influencer,post_type,post_url,platform,comment,comment_likecount,replies,BU;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I love Sydney’s videos so much and I never miss a single one<br>I’ve been watching her for three years now &lt;3,0,,CS;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Nice to see your video syd,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Love your outfit and your plans.  Thanks for sharing this sweetie.,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Hi!,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I&#39;m looking at it from Japan( ¨̮ )!!,0,,CS;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I kind of love how being healthy and happy is trendy,0,Helo i am very poor😥<br> i dont have job to handle my family😭 <br>i work on YOUTUBE but no a good reponse😭 <br>youthink i am worse thank other...,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""Hey nice vlog  💯, thanks for sharing with us Sydney, I love you! 🤗"",0,,CS";;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,You are look like Duygu Özaslan,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Friends with me yes or no,0,Let&#39;s talk now yes or no,CS;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,the thumbnail✨,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Your video gives such an aesthetic vibe 💗😩,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Your vids are my favorite!! Also love your editing 😊,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,😍😍😍,0,,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""“I also have a pimple here and I’m turning my face so you don’t see it bc I’m ✨fake✨🤪” I’m dead💀 but also syd your smile is literally beautiful🤩 and yes I agree abt the weather changing my mood, I literally don’t want to do anything when it’s cloudy"",0,,CS";;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,How can you eat that small... Is this really how much some people eat in a day? No hate just surprised,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Love you syd☹️💗,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Okay but I love how realistic this is because it is really hard to plan meals and everything while you are in college ( lol I love the fact that I&#39;m talking like I&#39;m a college student) 😂😂,0,lol,CS;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""I thought I was the only one who puts peanut butter in their oatmeal, but I can guess I&#39";m not alone; it honestly brings out more flavor to it &amp; I love adding strawberries, bananas, &amp;" honey to my oatmeal too!!"",0,""@Zoe Jones it’s so good, isn’t it? it’s my new favorite obsession"",CS";;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Your so pretty omg,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I watch your videos all the time and they&#39;re so funny,0,,CS;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""once I commented on one of her vids saying how overrated she is. now that ive watched all her content,i realised she has been my comfort and the most realistic YouTuber for the whole year.she deserves so much love ❤️"",0,,CS";;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,First love your vids hope your college is easy for u,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Best channel I&#39;ve seen keep it up🤍🇸🇦,0,,CS;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""ولاگ دانشگاە<br>my collage vlog ☟☟😍<br><a href=""""https://youtu.be/Jf0AfHLw118"""">https://youtu.be/Jf0AfHLw118</a>"",0,,CS";;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Veryyyy good sedney❤️,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,i just woke up to a new video and i couldn&#39;t be happier! love your videos!!✨💕,0,,CS;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,FIRST,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Yess this is a thing I&#39;ve been saying for years. Weather really affect our mood. Sunny weather always make me soo energetic while cloudy days make me lazy 😌,0,,CS;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Love you so much but when you said “bon appetit” I thought you said “bueno petit” and I was really confused 😅,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,You need to put some salsa on that wrap,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,If it’s vegan it’s vegetarian,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,syd you’re gorgeous!!,0,,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""My college diet was: 50% machine food, 25% hot dogs, 25% beer."",0,""<a href=""""https://youtu.be/sh7tL1c2aMU"""">https://youtu.be/sh7tL1c2aMU</a> Starbucks Christmas :)"",CS";;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Love youuuuuuu pretty 🥰❤️❤️❤️,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Omg I love you so much,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,you lowkey look like angelina jolie,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Good Vlog Video as always <br>😻Lovely thumbnail tho😻<br>Your Pretty Self <br>Keep Them Coming <br>Happy Fabulous Weekend Too <br>😇Stay Bless n Be safe always😇,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Omg yes I’ve been missing your videos!!,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Hello 🌸,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I had a bad week and wanted Syd to upload and she did yay!!! I am in my 30s and live alone….I cooked more 4 times a week when I first moved out in my 20s. Now I just cook twice a week and eat out or go to my parents for dinner. <br><br>Cooking for one person is hard so I either just buy food or food that I can warm up……easier for me.,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Love you 🤍🤍🤍🤍,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,OMG HI,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Do yall remember when Sydney didn&#39;t like caffee. 😆 those were the times,0,,CS;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,This sucks I can&#39;t seem to watch your vlog it says it&#39;s unavailable,0,,CS;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,remember when Sydney was a vegan,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,this video should be sponsored by trader joes LOL,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,First,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Hi,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,YOU NEED TO EAT WAYYY MORE FOOD !!!!!,0,,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""ahh i love your food videos, i get so many ideas LOL"",0,,CS";;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I loved you more u are my fv youtuber 💗😁,0,,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""why was the transition at <a href=""""https://www.youtube.com/watch?v=V467rq8OVsc&amp";"t=2m41s"""">2:41</a> so smooth?"",0,,CS";;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Awww🤤💞,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Syd I dare you to pin this!,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Hryyyyy,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,she literally owns my heart &lt;3,0,,CS;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,your life is so aesthetic 💕💕,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Love you babe!,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,We get you Syd college life can get to you sometimes lol but everything did look yummy 😋 Love you xoxo 🤍🤍🤍,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,🤍🤍🤍,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Great video! ❤️,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,can u do a day in ur life video?<br>ps: i love u,0,,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""early, love u!"",0,,CS";;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,You look gorgeous without makeup 💙💙,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Her vlog is very comforting! Please keep on doing goodwork syd we love you,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Missed u,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Pin this cause why not,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,My finals are just two days far🧘🏻‍♀️😭😭😭,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Syd ur life is such a vibe I love it!,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Be careful guys! Some universities see Chegg as academic dishonesty and you can get in a lot of trouble.,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,you came early and you don&#39;t know what to write😂😂😂<br>Hi from Azerbaijan 🇦🇿💜,0,,CS;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I love your videos so much Sydney,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,The thumbnail looks so aesthetic!!,0,,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""<a href=""""https://www.youtube.com/watch?v=V467rq8OVsc&amp";"t=2m26s"""">2:26</a> in Saudi Arabia Riyadh city it’s hot as fuck and we only have summer winter and after winter we will see a little bit of flowers so maybe spring,but in Riyadh if it  rains u will see every family outside enjoying the rain and living a happy life oh also we only have one month of winter and it is December and in the beginning of the year we see cute flowers and then all the months are summer"",0,,CS";;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,4th ahh ily Sydney,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Yay first x,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I love your dimples sm 💜,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Love from India ❤❤❤,0,,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""<a href=""""https://www.youtube.com/watch?v=V467rq8OVsc&amp";"t=12m13s"""">12:13</a> I thought it was someone screaming LMAO"",0,,CS";;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,did u get sponsidered by trader joes,0,,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""I luv u a lot❤️❤️❤️!! ur amazing but recently u hv just been posting a day in my life, college, week in my life or eating stuff. I would love for u to do a prank or hacks kinda stuff too. just an advice do not take it to ur heart!"",0,,CS";;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Hi,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Eu adoro seus vídeos ❤️,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,SYD I KNOW YOUVE DEFINITELY SEEN THOSE REINDEER CAKE POPS AT STARBUCKS. IF YOU HAVENT SEEN THEM YET IM PRETTY SURPRISED,0,,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""Ahh the weather… you need to eat more sunlight in the winter… <br><br>or get better lighting in your room, with like 5500-6000K indirect lighting for alertness, and &lt";"3000K for late evening. (Make a deal with lighting product company, Get better lighting, and do a subtle plug in your video about how you like it so much)."",0,,CS";;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Early af,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,What happened at first 😭?,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,حضكم عندكم الصبح,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Sydney: &quot;what i eat in a week at college.&quot;,0,,CS;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Hey Syd! this is Kloud from Kesem! thanks so much for the little gift😉,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Yess the weather has my mood everywhere!! It&#39;s honestly very weird 😅,0,,CS;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I can’t watch it😭 just kidding now I can!,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Friends with me yes or no,0,Can we talk now yes or no,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""<a href=""""https://www.youtube.com/watch?v=V467rq8OVsc&amp";"t=2m30s"""">2:30</a> That was so funny for me because here in my country cloudy / rainy are soooo rare days so I would be so happy and productive in those days 😂😂, I mean not just me literally everyone get outside like if it was a holiday 🥰"",0,,CS";;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,~~~★,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,i love watching these videos!!,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I don’t think your fridge likes you 😂,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Syd are you vegetarian?,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,syd is so cool and comforting. Wow.,0,,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I kind of love how being healthy and happy is trendy,0,""<a href=""""https://youtu.be/sh7tL1c2aMU"""">https://youtu.be/sh7tL1c2aMU</a> Christmas vid :)"",CS";;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""This is off topic but there’s this guy: we used to like each other in 3 and 7th grade. But now in freshman year, we barely talk and he’s changed. He was a jerk before but a nice one but now he’s an asshole and popular bc American high schools are weird 💀. So it’s awkward between us and I have math with him but he always talks to his friends or this one girl. I think I still like him but I’m not sure if I do. And the thing is every time we pass each other we make eye contact… idk if I’m reading the signs wrong tho. And before we really liked each other we did the thing where you would look at each other and smile. And we always talked. I need help deciding if I should shoot my shot. Help a girl out? 🙏"",0,,CS";;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,i think syd really likes trader joe’s,0,,CS;;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""I luv u a lot❤️❤️❤️!! ur amazing but recently u hv just been posting a day in my life, college, week in my life or eating stuff. I would love for u to do a prank or hacks kinda stuff too. just an advice do not take it to ur heart!"",0,,CS";;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""Your videos always make my day!! you can always manage to put a smile on my face, I love you so much &lt";"3"",0,,CS";;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,did she skipped thursday,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Hy I&#39;m from fiji,0,,CS;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,hi sydney where did u bought ur slippers?,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,HI,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,YESSSS,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,the fridge hahahahha,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,i litteraly love ur videos smm,0,,CS;;;;;;;;;
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,Yes the weather is a thing syd it also get me I feel kind of unproductive and sad when it&#39;s cloudy,0,,CS;;;;;;;;
"2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,""I just love her so much, I am so proud of her and how she has grown. I aspire to be her"",0,""Sydney: &quot";hey guys, it&#39;s syd...welcome back!&quot;",CS
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,I missed you syddy 🥺 You&#39;re so pretty Lysm ❤️,0,,CS
2021-11-12,2021-12-15,sydneyserena,VIDEO,https://www.youtube.com/watch?v=V467rq8OVsc,Youtube,EARLY,0,,CS
2021-11-8,2021-12-01,medstudebt,VIDEO,https://www.tiktok.com/@medstudebt/video/7028312361073429765?lang=en,TikTok,is this university of washington?,0,,CS
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,Use course hero instead,0,,CS
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,hiii";;;;;;
"pls any scholarship for nigerain student to study abroad"",0,,CS";;;;;;;;;
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,I live in ethiopia big fan by the way...my school grades are between good and average can I get a scholarship?,0,,CS;;;;;;;;;
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,Yep lmao,0,,CS;;;;;;;;;
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,i mean i’d assume so,0,,CS;;;;;;;;;
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,Worth every penny!!!!,0,,CS;;;;;;;;;
"2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,""I'm applying for a scholarship and when answering what my gpa is, I didn't know what year of highschool I should answer with"",0,,CS";;;;;;;;;
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,It got answers ?,0,,CS;;;;;;;;;
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,We’re not allowed to use this at my university 🙃,0,,CS;;;;;;;;;
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,Congratulations,0,,CS;;;;;;;;;
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,Chegg is not that good and you have to pay for it,0,,CS;;;;;;;;;
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,Excellent resource! Bravo for posting! HS college counselor here....you do great vids,0,,CS;;;;;;;;;
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,is it possible for kids like me to win scholarships if we're homeschooled through highschool,0,,CS;;;;;;;;;
2021-9-12,2021-12-01,espdaniella,VIDEO,https://www.tiktok.com/@espdaniella/video/7007109992926989574?lang=en,TikTok,Yup,0,,CS;;;;;;;;;
2021-8-28,2021-12-01,j0siahyoung,VIDEO,https://www.tiktok.com/@j0siahyoung/video/7001634150570560769?lang=en,TikTok,First,0,,CS;;;;;;;;;
2021-8-28,2021-12-01,j0siahyoung,VIDEO,https://www.tiktok.com/@j0siahyoung/video/7001634150570560769?lang=en,TikTok,5 mins,0,,CS;;;;;;;;;
2021-9-16,2021-12-01,j0siahyoung,VIDEO,https://www.tiktok.com/@j0siahyoung/video/7008763593508408578?lang=en,TikTok,hi,0,,CS;;;;;;;;;
2021-9-16,2021-12-01,j0siahyoung,VIDEO,https://www.tiktok.com/@j0siahyoung/video/7008763593508408578?lang=en,TikTok,In first for a first 😳,0,,CS;;;;;;;;;
2021-9-16,2021-12-01,j0siahyoung,VIDEO,https://www.tiktok.com/@j0siahyoung/video/7008763593508408578?lang=en,TikTok,I'm**,0,,CS;;;;;;;;;
2021-9-16,2021-12-01,j0siahyoung,VIDEO,https://www.tiktok.com/@j0siahyoung/video/7008763593508408578?lang=en,TikTok,hi,0,,CS;;;;;;;;;
